BPSS1512;BPSL2520;BPSL2522;BPSS1525;BPSS1516;BPSL2096;BPSS1722;BPSS2141;BPSL2698;BPSS0476;BPSS1588;BPSL2030;BPSL1207;BPSL0326;BPSL0739;BPSS2160;BPSS2052;BPSS0421;BPSS1434;BPSS1652;BPSS0879;BPSL0881;BPSS0065;BPSS0144;BPSS0783;BPSL0093;BPSS0943;BPSS1530;BPSS0783;BPSL2697;BPSS0477;BPSS1492;BPSS0530;BPSL3222;BPSS2013;BPSL1661;BPSS1727;BPSS2053;BPSS2136;BPSL2559;BPSL1661;BPSS1649;BPSS0708;BPSS0122;BPSS1535;BPSL1465;BPSL3213;BPSL0919;BPSL0280;BPSS0796;BPSS1599;BPSL0999;BPSL0280;BPSL1445;BPSL2615;BPSS1993;BPSS1385;BPSS0542;BPSS1544;BPSL2919;BPSL3247;BPSS1546;BPSL2017;BPSS1743;BPSS1778;BPSS0962;BPSS1532;BPSS1532;BPSL3319;BPSL0041;BPSL3130;BPSL0360;BPSS1547;BPSL2283;BPSL2504;BPSL1901;BPSS2043;BPSS2053;BPSL1431;BPSL1050;BPSS2053;BPSL2063;BPSS1531;BPSL2765;BPSL3341;BPSL3398;BPSL2765;BPSS1434;BPSS2053;BPSL1902;BPSL2827;BPSL1913;BPSL1661;BPSL1661;BPSS1974;BPSS0088;BPSL1317;BPSL0014;BPSS1600;BPSS0933;BPSL0665;BPSS0402;BPSL1317;BPSL1661;BPSL1600;BPSL1631;BPSS0734;BPSS2145;BPSS1742;BPSS1534;BPSS0140;BPSL1173;BPSS2053;BPSS2331;BPSS0109;BPSL1937;BPSS0752;BPSS0940;BPSS1337;BPSL2499;BPSL1745;BPSS0593;BPSS1390;BPSS2288;BPSL0782;BPSL1661;BPSS1434;BPSS1617;BPSL1108;BPSL2638;BPSS0752;BPSL1597;BPSL1661;BPSS2053;BPSS2053;BPSS0784;BPSS1439;BPSL1516;BPSL3336;BPSS1624;BPSS0796;BPSS1406;BPSS0908;BPSS1591;BPSS2194;BPSL2298;BPSS1545;BPSS0663;BPSL2277;BPSL2756;BPSL1626;BPSS2193;BPSS1434;BPSL0262;BPSS0091;BPSS1439;BPSL3396;BPSS0455;BPSL1606;BPSL2031;BPSS0564;BPSL1705;BPSL1631;BPSS0212;BPSL1629;BPSL1955;BPSS0893;BPSS1394;BPSS0094;BPSS1610;BPSL1925;BPSS0252;BPSS2192;BPSL2029;BPSL1661;BPSS2185;BPSL1021;BPSL2158;BPSS2053;BPSL3228;BPSL1661;BPSL2752;BPSL0814;BPSS2186;BPSS1199;BPSL0007;BPSS0123;BPSL1661;BPSS1850;BPSL1900;BPSS1845;BPSS1594;BPSS2289;BPSS2053;BPSS1679;BPSL1821;BPSS0839;BPSS0467;BPSL1661;BPSL2748;BPSL1549;BPSL1889;BPSS1068;BPSS1620;BPSL2015;BPSS1998;BPSS2277;BPSL0606;BPSS0226;BPSS1401;BPSL0361;BPSS0796;BPSS1382;BPSS0412;Target
0;0;557.33;0;574.33;0;0;0;0;84.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27199.33;19567.33;3282.33;0;0;0;0;0;0;0;0;0;0;0;0;0;2482.33;29181.33;41990.33;9199.33;3430.33;3150.33;4819.33;14636.33;0;854.33;817.33;69.33;2592.33;2322.33;0;450.33;0;149.33;0;0;0;49707.33;40873.33;15475.33;40081.33;36762.33;45662.33;43103.33;40497.33;40200.33;12069.33;37799.33;5927.33;40099.33;39335.33;5795.33;4135.33;4188.33;1849.33;22970.33;9929.33;1508.33;751.33;2145.33;2352.33;2412.33;3148.33;20016.33;5514.33;1154.33;2584.33;2102.33;2177.33;12606.33;6158.33;4104.33;1451.33;2302.33;7996.33;643.33;217.33;388.33;4071.33;1760.33;1642.33;0;0;311.33;1386.33;3448.33;188.33;1397.33;1120.33;1164.33;2120.33;10667.33;4034.33;38.33;1681.33;0;1004.33;0;312.33;478.33;3106.33;2742.33;0;0;894.33;55.33;0;309.33;739.33;0;52.33;0;17222.33;0;1635.33;0;0;0;362.33;1498.33;0;0;253.33;2562.33;1235.33;0;0;0;0;0;0;0;0;0;0;569.33;53.33;0;0;0;367.33;0;407.33;0;0;0;403.33;0;0;1540.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.33;0;0;235.33;0;36.33;0;0;0;0;21.33;0;0;0;0;0;0;1
118.17;0;1022.17;0;0;0;164.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2361.17;5888.17;3758.17;0;0;2150.17;0;0;0;0;0;0;0;0;0;0;3329.17;38000.17;40891.17;0;0;4180.17;1049.17;0;0;454.17;1686.17;299.17;632.17;1145.17;0;837.17;0;998.17;808.17;0;591.17;0;0;1485.17;41790.17;47095.17;47781.17;43043.17;40405.17;34752.17;17912.17;38971.17;164.17;38467.17;38283.17;400.17;2465.17;1556.17;15048.17;27122.17;243.17;13697.17;8044.17;1922.17;1016.17;937.17;1342.17;114.17;77.17;0;1352.17;0;5729.17;9238.17;293.17;3833.17;3465.17;1203.17;369.17;0;0;62.17;2551.17;922.17;1821.17;0;0;272.17;0;2128.17;0;0;1532.17;703.17;876.17;8984.17;2684.17;5362.17;1208.17;0;0;0;0;1204.17;2990.17;1047.17;0;0;0;472.17;126.17;0;0;0;585.17;0;0;0;709.17;0;0;0;0;203.17;0;0;599.17;3369.17;0;0;0;0;0;299.17;2678.17;0;0;0;0;1889.17;0;0;373.17;0;0;0;0;0;0;0;434.17;0;0;0;0;0;0;0;285.17;0;0;0;0;0;0;2619.17;0;0;0;0;0;0;291.17;0;0;0;0;368.17;0;0;0;0;0;0;0;0;0;0;0;1
6.May;337.5;37.5;0;0;0;502.5;0;171.5;379.5;0;0;0;358.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22096.5;16706.5;0;0;566.5;0;0;0;0;0;0;0;0;0;0;0;4618.5;8431.5;6875.5;0;0;2854.5;10535.5;0;622.5;753.5;604.5;12447.5;1401.5;303.5;490.5;150.5;432.5;184.5;1311.5;271.5;0;6539.5;39905.5;748.5;6827.5;13942.5;8211.5;8652.5;5806.5;6520.5;124.5;6876.5;975.5;6152.5;5534.5;327.5;2090.5;1383.5;2047.5;5110.5;1794.5;2535.5;10751.5;0;2979.5;887.5;9301.5;193.5;3230.5;2555.5;40.5;0;3328.5;3347.5;2741.5;5277.5;2635.5;419.5;12953.5;1938.5;5009.5;684.5;3000.5;0;2145.5;0;1018.5;1190.5;345.5;13394.5;541.5;0;1436.5;4035.5;2309.5;2442.5;2796.5;917.5;1878.5;1172.5;5208.5;929.5;1441.5;1909.5;2716.5;566.5;1744.5;0;158.5;1962.5;6500.5;747.5;1138.5;0;1273.5;0;0;0;524.5;1731.5;0;0;1155.5;1878.5;149.5;554.5;1313.5;699.5;1386.5;0;0;0;7333.5;355.5;4679.5;0;0;0;1032.5;0;4085.5;105.5;0;563.5;1709.5;475.5;0;0;1189.5;0;1865.5;1084.5;0;0;232.5;1270.5;0;0;2440.5;1196.5;0;0;2164.5;433.5;0;0;75.5;0;0;0;0;218.5;257.5;0;706.5;685.5;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;1621.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12109.33;14030.33;19359.33;0;0;0;0;0;0;0;0;0;0;0;0;0;26810.33;15203.33;12238.33;0;422.33;1219.33;0;590.33;0;0;6199.33;0;12437.33;0;362.33;5490.33;0;0;0;0;4899.33;0;19419.33;0;9872.33;16826.33;12366.33;12656.33;9543.33;10891.33;24222.33;9754.33;2741.33;10052.33;9950.33;6592.33;49335.33;6366.33;0;8209.33;2013.33;0;17805.33;1889.33;2443.33;2827.33;559.33;17624.33;0;20302.33;3173.33;0;7404.33;7570.33;3195.33;4588.33;574.33;0;0;0;432.33;3814.33;1548.33;1736.33;0;2918.33;1482.33;236.33;3844.33;3427.33;0;3412.33;1170.33;2857.33;2040.33;6407.33;2179.33;0;1160.33;0;0;6356.33;0;0;1308.33;5735.33;0;0;0;0;0;0;0;0;3278.33;0;0;0;0;0;0;0;0;3202.33;0;0;0;Nov.33;0;0;0;0;0;0;0;0;0;0;0;0;975.33;0;0;0;0;0;0;0;0;0;1519.33;1370.33;0;6010.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;683.33;0;0;668.33;0;0;0;0;0;0;0;0;0;0;0;0;0;1
437.83;0;246.83;0;0;0;954.83;0;0;0;0;0;0;727.83;0;0;0;0;0;531.83;0;559.83;523.83;0;1005.83;0;955.83;0;0;6008.83;36742.83;1823.83;1195.83;0;0;507.83;0;0;4777.83;472.83;0;0;0;0;0;11587.83;8293.83;3286.83;45.83;0;19825.83;6237.83;3069.83;0;4230.83;1104.83;1400.83;4497.83;1565.83;720.83;5454.83;599.83;1316.83;1297.83;0;508.83;8030.83;8765.83;36871.83;3850.83;8059.83;4734.83;5295.83;4080.83;3249.83;38165.83;2460.83;1670.83;2140.83;1829.83;10884.83;2128.83;3182.83;7483.83;2189.83;13314.83;7029.83;4846.83;14148.83;4167.83;6747.83;11471.83;30415.83;2931.83;8336.83;699.83;1349.83;6104.83;8580.83;1425.83;5686.83;2506.83;731.83;910.83;2302.83;4676.83;877.83;4625.83;316.83;1787.83;2637.83;737.83;977.83;5555.83;3366.83;1846.83;1381.83;436.83;3046.83;2459.83;7053.83;3512.83;8689.83;330.83;4794.83;1738.83;840.83;2312.83;2291.83;244.83;876.83;1420.83;1265.83;0;0;1439.83;1471.83;2945.83;168.83;2438.83;716.83;13616.83;1027.83;3576.83;1825.83;0;98.83;0;2923.83;1575.83;0;2227.83;108.83;704.83;239.83;170.83;0;6861.83;1581.83;1900.83;0;0;243.83;0;2308.83;842.83;822.83;750.83;0;1628.83;0;3330.83;525.83;687.83;0;862.83;283.83;453.83;0;0;356.83;193.83;2405.83;0;0;0;0;49.83;618.83;0;8878.83;1005.83;1163.83;0;1469.83;0;0;0;0;0;0;1036.83;0;0;0;0;0;0;0;32.83;0;0;0;0;1
1770.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.67;0;0;0;0;0;0;0;0;0;4595.67;4994.67;0;0;0;6554.67;0;0;0;0;0;0;0;0;0;0;4973.67;341.67;0;0;0;4135.67;0;653.67;0;1545.67;505.67;0;3635.67;361.67;0;1397.67;140.67;0;0;0;0;23156.67;16668.67;35229.67;204.67;2206.67;433.67;78.67;0;862.67;12810.67;0;14.67;0;0;6454.67;652.67;564.67;8841.67;0;1443.67;4399.67;0;0;2689.67;50430.67;37.67;3545.67;1143.67;3910.67;323.67;0;4388.67;8193.67;28433.67;941.67;0;0;36445.67;933.67;471.67;6262.67;0;8549.67;2055.67;0;0;1752.67;949.67;2240.67;0;0;370.67;0;1646.67;1724.67;2607.67;1241.67;0;2447.67;0.67;0;1322.67;53.67;210.67;575.67;0;0;0;0;0;0;0;0;0;0;0;0;458.67;0;0;0;0;0;0;0;0;1842.67;1114.67;0;1709.67;0;11317.67;20.67;332.67;0;0;0;0;0;0;0;0;0;2102.67;0;482.67;0;0;0;0;0;0;489.67;0;0;0;0;0;0;0;502.67;0;0;0;23.67;0;0;0;0;595.67;822.67;0;0;0;0;0;0;0;0;0;0;0;1637.67;0;0;0;1650.67;0;1
104.83;949.83;228.83;0;Sept.83;0;556.83;111.83;0;0;0;0;0;173.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664.83;10700.83;3945.83;692.83;0;0;196.83;0;0;0;0;0;0;0;0;0;4218.83;21025.83;14496.83;1070.83;1387.83;2973.83;2862.83;1622.83;1544.83;1059.83;578.83;556.83;704.83;2471.83;0;222.83;224.83;51.83;167.83;0;375.83;39079.83;21400.83;986.83;14779.83;30241.83;21741.83;20772.83;14427.83;21188.83;3606.83;15532.83;4074.83;14048.83;10574.83;15354.83;6845.83;2324.83;1426.83;16054.83;2506.83;328.83;2279.83;3820.83;13152.83;377.83;1614.83;2619.83;181.83;2193.83;1214.83;1571.83;2996.83;1312.83;2228.83;2928.83;971.83;713.83;775.83;3854.83;908.83;11810.83;1071.83;692.83;7099.83;3952.83;1090.83;9365.83;268.83;445.83;1514.83;0;4067.83;1192.83;525.83;2124.83;1661.83;450.83;6298.83;979.83;1796.83;413.83;377.83;1154.83;405.83;332.83;347.83;623.83;1028.83;600.83;495.83;1036.83;226.83;9798.83;1125.83;1330.83;329.83;0;321.83;1339.83;4603.83;336.83;260.83;1741.83;646.83;165.83;1346.83;354.83;7616.83;649.83;0;0;757.83;430.83;1732.83;579.83;0;735.83;0;121.83;201.83;190.83;194.83;Feb.83;395.83;0;211.83;193.83;882.83;0;0;505.83;188.83;0;0;441.83;532.83;374.83;59.83;0;243.83;0;303.83;0;200.83;673.83;856.83;0;0;0;113.83;0;135.83;304.83;0;312.83;42.83;0;0;0;0;0;17.83;0;0;0;0;0;0;1
0;2019.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4940.33;1037.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21067.33;2362.33;0;0;0;1226.33;6423.33;0;290.33;0;974.33;0;0;0;0;0;0;0;0;0;0;27536.33;18257.33;29835.33;0;1432.33;990.33;2148.33;0;0;46263.33;0;Jul.33;0;0;0;0;4775.33;0;0;0;0;3137.33;0;5115.33;0;3101.33;265.33;23368.33;1600.33;6036.33;144.33;694.33;0;0;0;13.33;0;0;0;940.33;13884.33;237.33;21465.33;0;0;0;0;0;0;0;0;1576.33;455.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206.33;0;0;0;0;0;0;0;4160.33;0;0;0;0;0;0;9778.33;0;0;0;0;0;545.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;109.67;827.67;0;0;0;1087.67;0;0;0;0;0;0;0;0;37.67;251.67;0;0;0;0;1109.67;0;0;0;0;0;0;0;2570.67;48207.67;4304.67;1304.67;0;1088.67;0;91.67;0;0;0;0;0;0;0;0;13623.67;519.67;101.67;0;0;4921.67;4092.67;416.67;0;3013.67;0;0;5966.67;1533.67;0;Jan.67;0;0;0;0;0;55508.67;42136.67;1794.67;239.67;1307.67;445.67;488.67;0;344.67;1437.67;0;22054.67;0;0;30416.67;6757.67;6041.67;847.67;0;715.67;1122.67;9206.67;29608.67;2036.67;2719.67;3588.67;2998.67;17668.67;1339.67;0;444.67;7261.67;10073.67;4555.67;4285.67;980.67;483.67;268.67;788.67;2481.67;20728.67;2779.67;11944.67;750.67;2217.67;0;2072.67;916.67;1941.67;976.67;3644.67;428.67;2487.67;0;8476.67;2879.67;116.67;1481.67;2134.67;0;1703.67;2772.67;4512.67;389.67;1977.67;4301.67;0;0;0;0;324.67;703.67;Feb.67;211.67;72.67;15165.67;942.67;482.67;126.67;1222.67;0;30.67;1036.67;0;0;422.67;0;0;4880.67;0;0;0;969.67;1073.67;0;294.67;0;0;0;292.67;0;0;586.67;2888.67;0;May.67;2672.67;0;908.67;570.67;0;0;173.67;0;1357.67;0;108.67;434.67;0;1102.67;0;0;0;0;1951.67;0;0;0;0;0;0;0;0;0;0;144.67;0;0;0;0;0;0;0;0;0;0;0;0;1
301.17;1762.17;0;0;0;0;74.17;0;0;0;0;0;0;205.17;0;0;0;1107.17;0;0;0;0;0;0;0;0;0;0;0;2326.17;11357.17;4992.17;3347.17;0;2296.17;0;172.17;0;0;0;0;0;0;0;0;9214.17;33071.17;38883.17;0;0;12692.17;2911.17;0;384.17;8103.17;257.17;0;2149.17;3552.17;0;0;314.17;658.17;111.17;1932.17;178.17;59072.17;58907.17;656.17;33459.17;37237.17;41495.17;36065.17;32902.17;39619.17;4103.17;29560.17;20097.17;37034.17;35686.17;28892.17;29694.17;11346.17;2723.17;22046.17;1876.17;1056.17;29124.17;3275.17;2029.17;16837.17;10406.17;13619.17;2380.17;2029.17;184.17;275.17;4326.17;15648.17;16382.17;7717.17;19220.17;1031.17;929.17;48701.17;11238.17;5893.17;2268.17;1051.17;0;7505.17;1512.17;2485.17;7312.17;12520.17;0;2800.17;2343.17;1845.17;2318.17;12095.17;0;14760.17;1744.17;260.17;270.17;12656.17;1016.17;569.17;1246.17;3067.17;0;12340.17;7566.17;9803.17;0;703.17;2872.17;254.17;973.17;347.17;0;322.17;440.17;756.17;745.17;623.17;0;3507.17;0;0;1856.17;977.17;3325.17;1486.17;0;0;0;120.17;607.17;0;0;0;0;0;2121.17;52.17;0;0;969.17;0;208.17;0;0;0;2799.17;1370.17;0;0;0;37.17;0;0;237.17;0;0;0;87.17;0;0;1839.17;62.17;0;0;0;0;0;0;0;0;1413.17;0;0;0;0;0;0;383.17;0;0;0;1538.17;0;0;1
0;0;0;0;0;0;118.83;0;0;2157.83;0;0;0;158.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28798.83;47442.83;10345.83;1316.83;0;0;341.83;0;3371.83;0;0;0;0;0;0;0;14614.83;14671.83;13939.83;0;153.83;9931.83;9930.83;853.83;463.83;644.83;4445.83;0;1862.83;2077.83;0;0;553.83;0;0;0;211.83;57795.83;23350.83;0;11718.83;15189.83;12032.83;9520.83;11016.83;11832.83;3516.83;11935.83;57661.83;12110.83;11279.83;57651.83;12371.83;14736.83;5074.83;7397.83;715.83;4789.83;4384.83;0;2473.83;13040.83;8082.83;34183.83;36058.83;0;739.83;21660.83;4475.83;17911.83;6534.83;5027.83;3486.83;13218.83;57687.83;11303.83;1561.83;7347.83;4291.83;2947.83;557.83;235.83;1275.83;2132.83;3375.83;12273.83;0;755.83;823.83;2332.83;3636.83;4619.83;5356.83;4391.83;0;1534.83;10623.83;7505.83;0;1730.83;2501.83;243.83;274.83;25858.83;0;0;1009.83;1706.83;3089.83;2984.83;2642.83;484.83;3187.83;0;11978.83;1959.83;0;0;0;0;1335.83;0;1953.83;0;260.83;0;0;0;258.83;613.83;1352.83;0;188.83;241.83;0;1268.83;0;0;0;0;0;0;62.83;0;0;493.83;0;0;4286.83;0;0;30.83;647.83;916.83;0;0;0;0;1370.83;0;0;0;982.83;715.83;0;0;515.83;0;0;5527.83;0;0;138.83;0;846.83;0;0;0;0;0;0;0;0;0;0;1
1533;384;402;0;0;0;0;0;0;156;0;0;0;668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14013;11062;45526;579;8814;0;0;0;0;0;0;0;0;0;0;0;8778;12748;8966;0;7398;7695;0;483;1445;1393;1716;568;2937;3244;283;3236;1060;0;0;672;0;20085;29578;3664;8104;13731;11828;11969;7552;14542;4573;8576;2741;7445;4091;1381;15481;15887;32;5535;2283;1176;7747;0;6014;5741;4193;38207;10237;5239;7570;2235;7357;13586;4249;7965;2471;1213;0;1828;5762;29577;7357;0;6394;1464;19691;990;873;8392;3814;0;27423;3825;289;11690;5096;3124;201;3491;1200;0;2704;6648;2676;1429;535;0;6022;0;8743;2279;2444;0;1192;0;4083;0;1172;1229;0;1480;5221;2518;1102;25;271;847;499;14324;0;0;3000;0;1532;0;527;0;1759;0;2264;0;0;0;1486;0;0;451;0;0;1469;1313;165;0;0;0;0;0;1987;0;0;0;0;0;0;0;1263;0;0;0;0;0;3785;494;0;909;0;0;0;0;0;0;317;0;0;0;0;0;0;1
0;512.67;574.67;0;1013.67;0;0;0;174.67;260.67;0;180.67;0;0;0;429.67;0;0;0;0;0;0;0;0;0;0;0;0;0;18195.67;33993.67;12688.67;3602.67;0;0;0;0;0;0;0;0;4423.67;0;0;0;11985.67;23901.67;39243.67;21723.67;6214.67;18404.67;5490.67;23551.67;0;Dec.67;2139.67;0;1128.67;1232.67;0;0;1453.67;1035.67;981.67;3177.67;0;57967.67;58012.67;53784.67;39220.67;39514.67;44658.67;37921.67;36808.67;30674.67;21317.67;36627.67;14637.67;35517.67;33439.67;33525.67;17666.67;4217.67;15443.67;21156.67;4452.67;13258.67;17914.67;48759.67;57850.67;2341.67;8820.67;1145.67;14777.67;7788.67;1598.67;1319.67;5209.67;6697.67;5411.67;6570.67;3163.67;2182.67;44490.67;12298.67;5395.67;9933.67;4189.67;2201.67;1702.67;1492.67;942.67;13111.67;0;2040.67;509.67;8707.67;986.67;3083.67;973.67;1630.67;3005.67;1229.67;1117.67;1921.67;4951.67;1829.67;2012.67;2244.67;2983.67;11320.67;823.67;0;36960.67;416.67;5415.67;892.67;1419.67;2236.67;1458.67;0;196.67;0;1093.67;953.67;24417.67;0;1999.67;3382.67;494.67;3125.67;15719.67;1126.67;0;0;596.67;0;0;0;246.67;0;0;0;1623.67;1888.67;726.67;0;0;1121.67;0;0;Jun.67;0;0;15712.67;1160.67;870.67;0;0;432.67;0;0;835.67;518.67;480.67;366.67;0;0;0;0;1268.67;32.67;0;660.67;0;0;0;2252.67;269.67;0;281.67;0;0;0;0;0;0;0;0;0;0;0;0;0;1
163.67;1059.67;330.67;0;100.67;0;1108.67;374.67;0;45.67;0;0;0;664.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4146.67;10277.67;5600.67;253.67;487.67;0;20.67;0;0;0;0;0;0;0;0;0;14862.67;33824.67;42709.67;4760.67;2416.67;5983.67;27525.67;8500.67;37301.67;1780.67;1798.67;26063.67;2877.67;643.67;0;1384.67;697.67;1521.67;1179.67;3996.67;0;28157.67;16129.67;49.67;39127.67;43271.67;47726.67;44644.67;38989.67;44614.67;9827.67;41433.67;6738.67;40078.67;34787.67;11498.67;14635.67;10792.67;4536.67;25261.67;1454.67;3246.67;11680.67;5785.67;3391.67;15102.67;13014.67;9489.67;4233.67;2101.67;1096.67;560.67;4151.67;11377.67;7171.67;7512.67;2564.67;866.67;2110.67;4483.67;5473.67;1698.67;5259.67;498.67;2821.67;815.67;2337.67;24150.67;2824.67;4171.67;13148.67;1329.67;1647.67;2973.67;4230.67;16154.67;3999.67;1804.67;6261.67;1727.67;1772.67;2354.67;853.67;3192.67;2182.67;2532.67;1135.67;536.67;3102.67;1497.67;1716.67;1744.67;1160.67;960.67;2337.67;1574.67;5427.67;231.67;903.67;2460.67;283.67;367.67;757.67;1851.67;670.67;0;935.67;1776.67;876.67;3004.67;0;0;1283.67;1106.67;2986.67;0;0;894.67;397.67;431.67;413.67;973.67;4708.67;231.67;0;676.67;0;605.67;591.67;525.67;0;383.67;771.67;320.67;506.67;67.67;402.67;427.67;634.67;173.67;612.67;0;166.67;61.67;0;0;971.67;0;0;0;0;0;746.67;0;158.67;0;0;498.67;437.67;0;0;532.67;0;0;20.67;0;0;0;0;1
233.67;80.67;21.67;0;0;0;0;2995.67;0;0;0;0;0;143.67;0;0;799.67;0;0;0;0;0;0;0;0;0;0;0;0;1256.67;51407.67;26189.67;9045.67;0;6568.67;0;0;0;0;0;0;0;0;0;0;11254.67;28778.67;30135.67;0;12284.67;4255.67;14124.67;358.67;0;348.67;3155.67;716.67;1109.67;1791.67;0;1146.67;176.67;1038.67;416.67;0;114.67;14578.67;8922.67;3022.67;25467.67;31766.67;24287.67;23402.67;19423.67;28996.67;2029.67;26831.67;2887.67;26707.67;26519.67;18923.67;59508.67;11617.67;1012.67;19370.67;1033.67;1569.67;17498.67;2411.67;1431.67;14312.67;4429.67;1865.67;1891.67;5658.67;34874.67;354.67;6806.67;5724.67;34410.67;5275.67;2382.67;952.67;350.67;790.67;1053.67;497.67;3286.67;1771.67;10973.67;3800.67;188.67;523.67;636.67;6231.67;0;8852.67;1429.67;7868.67;748.67;2208.67;4332.67;33801.67;0;7001.67;0;19254.67;1728.67;1977.67;2358.67;8512.67;3917.67;140.67;16655.67;5086.67;1175.67;7872.67;796.67;0;795.67;25217.67;2682.67;22334.67;1900.67;1084.67;0;537.67;0;3045.67;0;3567.67;2083.67;477.67;502.67;0;1344.67;0;0;492.67;1692.67;0;13876.67;920.67;150.67;503.67;940.67;80.67;0;0;2961.67;389.67;1120.67;15592.67;655.67;0;1980.67;644.67;368.67;0;0;0;8589.67;2534.67;1367.67;105.67;356.67;0;0;0;0;0;1340.67;0;0;0;0;832.67;0;0;0;123.67;0;0;2302.67;0;0;0;0;0;0;0;1728.67;0;0;1
0;546.67;0;0;0;0;0;0;0;0;0;2880.67;0;385.67;0;0;0;0;0;0;0;0;0;0;416.67;0;139.67;0;0;1918.67;19777.67;204.67;996.67;0;622.67;0;0;0;0;208.67;0;0;0;0;0;45493.67;32117.67;57345.67;631.67;106.67;5223.67;2022.67;3133.67;655.67;1164.67;1031.67;1273.67;1372.67;1828.67;0;2396.67;1118.67;1865.67;390.67;0;904.67;4925.67;4611.67;1096.67;51624.67;53213.67;48846.67;53129.67;47752.67;53923.67;2856.67;39280.67;39176.67;37342.67;49098.67;54901.67;2006.67;9684.67;28618.67;24603.67;1665.67;23810.67;5465.67;28809.67;3059.67;19730.67;33771.67;5377.67;2589.67;0;176.67;227.67;6097.67;1244.67;1612.67;5958.67;13483.67;448.67;21272.67;1773.67;446.67;16080.67;6956.67;1250.67;17690.67;7588.67;780.67;1000.67;44871.67;3683.67;8462.67;0;890.67;1910.67;681.67;6430.67;2420.67;1686.67;9696.67;631.67;1321.67;1737.67;618.67;1529.67;2459.67;0;2184.67;1143.67;0;866.67;2385.67;1462.67;2471.67;774.67;2111.67;0;1959.67;0;2537.67;1088.67;2012.67;879.67;256.67;2149.67;860.67;0;653.67;1449.67;1096.67;823.67;0;0;12749.67;1568.67;962.67;0;0;0;936.67;1256.67;158.67;2416.67;816.67;0;0;345.67;3547.67;1204.67;0;975.67;245.67;0;48.67;3309.67;0;1424.67;228.67;908.67;0;0;0;0;365.67;0;0;250.67;673.67;0;464.67;272.67;0;0;121.67;0;0;0;205.67;0;0;0;98.67;0;0;0;0;0;0;0;0;1
1333.33;488.33;266.33;0;0;0;0;0;795.33;662.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2269.33;4115.33;212.33;0;1958.33;0;0;153.33;0;0;0;0;0;0;0;0;12574.33;22307.33;22783.33;47.33;0;7692.33;9260.33;3530.33;0;34.33;1947.33;0;0;8223.33;2150.33;0;466.33;173.33;881.33;0;0;50130.33;55324.33;0;19935.33;27897.33;25864.33;24030.33;21197.33;23366.33;7739.33;19682.33;6875.33;20224.33;20216.33;10602.33;3780.33;2178.33;2633.33;14268.33;8806.33;3399.33;19953.33;0;3326.33;30987.33;11780.33;7616.33;6762.33;1489.33;0;4084.33;21321.33;19586.33;17174.33;4408.33;3769.33;4221.33;1496.33;2617.33;559.33;3613.33;5349.33;3169.33;3250.33;0;1448.33;2868.33;0;18876.33;4911.33;1933.33;9879.33;2968.33;12969.33;5016.33;3052.33;28513.33;1335.33;2884.33;2044.33;7678.33;2477.33;6900.33;3144.33;132.33;0;0;0;0;675.33;1754.33;1543.33;0;723.33;0;4804.33;0;9982.33;1028.33;0;6449.33;487.33;2942.33;125.33;3057.33;1837.33;0;0;0;0;0;1060.33;0;1484.33;4425.33;0;0;2053.33;8604.33;3711.33;0;0;0;2055.33;3458.33;0;0;0;0;1325.33;127.33;0;0;0;0;0;3077.33;1520.33;0;0;0;0;0;0;7355.33;0;0;0;0;0;20985.33;1457.33;0;0;0;0;0;0;0;0;4778.33;0;0;0;0;0;0;0;1
