,rok,měsíc,den,T-AVG,TMA,TMI,SRA,Flag
84860,2007,5,5,16.4,19.3,14.3,0.2,
84861,2007,5,6,14.6,16.9,14.5,0.3,
84862,2007,5,7,16.4,20.8,11.0,3.5,
84863,2007,5,8,13.3,16.8,12.0,1.4000000000000001,
84864,2007,5,9,13.6,16.3,11.2,4.8,
84865,2007,5,10,18.5,22.6,12.1,0.0,T
84866,2007,5,11,18.0,24.8,15.3,0.1,
84867,2007,5,12,16.8,21.6,11.5,0.9,
84868,2007,5,13,20.9,27.3,11.0,0.0,
84869,2007,5,14,23.9,28.4,17.7,1.4000000000000001,
84870,2007,5,15,14.2,23.8,11.8,12.8,
84871,2007,5,16,14.6,18.9,10.1,1.6,
84872,2007,5,17,11.6,15.5,10.4,0.0,T
84873,2007,5,18,14.1,19.7,7.6,0.0,
84874,2007,5,19,18.1,24.9,8.7,0.0,
84875,2007,5,20,21.1,27.5,11.6,0.0,
84876,2007,5,21,23.9,29.0,17.5,0.0,
84877,2007,5,22,21.7,29.7,17.3,2.3000000000000003,
84878,2007,5,23,21.7,25.6,18.5,0.0,
84879,2007,5,24,23.2,28.3,16.1,0.0,
84880,2007,5,25,24.2,29.9,17.8,0.0,T
84881,2007,5,26,23.5,31.0,19.4,0.0,
84882,2007,5,27,22.7,28.7,17.8,0.0,T
84883,2007,5,28,19.3,27.2,16.3,17.3,
84884,2007,5,29,15.4,19.9,14.1,0.2,
84885,2007,5,30,13.8,16.2,11.4,0.0,
84886,2007,5,31,16.5,20.2,10.3,0.0,
84887,2007,6,1,19.4,24.2,13.0,2.8000000000000003,
84888,2007,6,2,18.7,21.7,15.6,1.5,
84889,2007,6,3,16.9,19.0,15.5,0.6,
84890,2007,6,4,18.2,22.6,15.9,0.0,T
84891,2007,6,5,21.0,25.7,14.7,0.0,
84892,2007,6,6,22.0,27.0,17.5,2.8000000000000003,
84893,2007,6,7,23.1,28.9,16.7,0.0,
84894,2007,6,8,24.7,29.8,17.1,0.0,
84895,2007,6,9,25.2,30.0,18.7,0.0,T
84896,2007,6,10,24.2,29.3,17.7,0.0,T
84897,2007,6,11,24.1,29.1,19.1,0.0,
84898,2007,6,12,23.9,29.3,18.2,0.0,
84899,2007,6,13,23.7,27.8,19.0,0.0,T
84900,2007,6,14,23.8,30.5,17.9,0.1,
84901,2007,6,15,23.0,29.7,18.6,21.0,
84902,2007,6,16,19.7,26.5,16.6,0.0,T
84903,2007,6,17,22.5,29.3,15.0,1.0,
84904,2007,6,18,22.4,28.2,17.4,0.1,
84905,2007,6,19,24.1,28.8,17.5,0.0,
84906,2007,6,20,26.4,32.4,18.9,0.2,
84907,2007,6,21,22.9,28.8,20.5,14.6,
84908,2007,6,22,18.5,22.4,16.6,5.8,
84909,2007,6,23,18.6,22.4,15.6,0.3,
84910,2007,6,24,21.6,28.0,15.5,0.0,
84911,2007,6,25,21.7,31.7,16.5,14.6,
84912,2007,6,26,16.3,20.2,14.5,0.1,
84913,2007,6,27,15.7,19.9,13.3,0.0,T
84914,2007,6,28,15.5,19.9,13.0,7.7,
84915,2007,6,29,18.7,22.8,13.9,0.0,T
84916,2007,6,30,20.2,24.2,17.5,0.0,
84917,2007,7,1,22.0,30.4,16.9,0.7000000000000001,
84918,2007,7,2,20.2,23.0,18.7,0.4,
84919,2007,7,3,19.3,25.3,16.1,5.0,
84920,2007,7,4,16.9,22.5,15.3,2.4,
84921,2007,7,5,16.6,20.3,14.2,0.7000000000000001,
84922,2007,7,6,18.4,22.3,15.0,0.0,
84923,2007,7,7,19.8,24.6,15.3,0.0,
84924,2007,7,8,22.1,26.7,14.9,0.3,
84925,2007,7,9,16.6,24.2,15.5,13.9,
84926,2007,7,10,14.1,17.4,13.7,2.2,
84927,2007,7,11,17.2,21.6,12.5,1.8,
84928,2007,7,12,17.5,21.7,14.8,0.2,
84929,2007,7,13,21.2,26.2,15.6,0.0,
84930,2007,7,14,25.8,33.2,16.7,0.0,
84931,2007,7,15,28.5,35.8,19.3,0.0,
84932,2007,7,16,29.7,37.3,21.7,0.0,
84933,2007,7,17,29.1,35.4,22.5,0.0,T
84934,2007,7,18,24.2,29.2,22.9,0.0,
84935,2007,7,19,24.7,31.0,20.7,0.0,T
84936,2007,7,20,25.1,33.7,20.9,0.5,
84937,2007,7,21,24.5,29.4,20.9,11.5,
84938,2007,7,22,21.7,25.6,20.3,0.2,
84939,2007,7,23,23.6,30.7,16.1,10.6,
84940,2007,7,24,19.3,24.9,17.7,0.0,T
84941,2007,7,25,19.7,24.9,15.7,0.0,
84942,2007,7,26,22.5,29.4,14.7,0.0,
84943,2007,7,27,23.2,27.8,19.3,0.0,
84944,2007,7,28,21.2,26.1,18.4,3.1,
84945,2007,7,29,19.7,22.7,17.1,0.7000000000000001,
84946,2007,7,30,16.5,20.4,14.6,0.4,
84947,2007,7,31,15.9,18.6,12.8,0.0,
84948,2007,8,1,18.3,23.3,14.2,0.0,
84949,2007,8,2,22.3,29.2,13.9,3.1,
84950,2007,8,3,18.7,23.3,16.2,0.0,
84951,2007,8,4,19.5,23.9,16.2,0.0,
84952,2007,8,5,20.5,26.3,13.2,0.0,
84953,2007,8,6,23.6,29.1,15.8,0.0,
84954,2007,8,7,25.0,30.9,18.6,0.0,
84955,2007,8,8,22.8,30.3,19.5,1.5,
84956,2007,8,9,21.9,27.9,20.1,25.0,
84957,2007,8,10,19.0,22.4,17.9,12.8,
84958,2007,8,11,18.7,23.9,17.6,8.8,
84959,2007,8,12,19.8,22.8,17.0,0.3,
84960,2007,8,13,20.6,26.7,15.5,0.0,
84961,2007,8,14,22.2,27.1,15.7,0.0,
84962,2007,8,15,24.5,30.2,17.5,0.0,
84963,2007,8,16,20.9,27.5,19.3,1.3,
84964,2007,8,17,18.0,21.5,17.1,0.4,
84965,2007,8,18,19.7,23.6,15.9,0.0,
84966,2007,8,19,20.5,28.1,15.1,17.0,
84967,2007,8,20,19.6,24.8,17.8,10.3,
84968,2007,8,21,19.3,23.0,17.4,0.9,
84969,2007,8,22,20.4,25.2,17.5,0.0,
84970,2007,8,23,21.6,27.5,16.7,3.4,
84971,2007,8,24,21.4,26.1,16.6,0.0,
84972,2007,8,25,22.6,27.3,16.7,0.0,T
84973,2007,8,26,22.7,27.3,17.5,0.0,
84974,2007,8,27,19.1,23.2,17.7,0.0,
84975,2007,8,28,17.2,20.3,15.3,0.0,
84976,2007,8,29,16.8,20.0,14.0,0.0,
84977,2007,8,30,16.1,19.9,13.0,0.0,T
84978,2007,8,31,17.5,20.3,14.5,0.7000000000000001,
84979,2007,9,1,17.1,20.0,15.1,0.0,T
84980,2007,9,2,17.8,22.0,13.7,0.0,
84981,2007,9,3,14.2,19.7,12.9,1.5,
84982,2007,9,4,11.3,15.4,9.6,5.0,
84983,2007,9,5,12.2,14.1,8.6,8.3,
84984,2007,9,6,13.1,15.7,8.9,7.1000000000000005,
84985,2007,9,7,14.4,16.3,13.3,1.4000000000000001,
84986,2007,9,8,15.8,18.0,13.5,0.0,T
84987,2007,9,9,14.9,17.3,12.8,0.0,T
84988,2007,9,10,13.0,15.6,12.0,4.3,
84989,2007,9,11,12.6,13.6,11.3,3.7,
84990,2007,9,12,14.7,17.8,13.1,0.0,
84991,2007,9,13,14.7,18.2,13.2,0.0,
84992,2007,9,14,16.0,21.6,8.0,0.0,
84993,2007,9,15,14.8,18.2,13.5,0.0,
84994,2007,9,16,14.4,21.0,7.9,0.0,
84995,2007,9,17,18.6,25.6,12.3,0.9,
84996,2007,9,18,13.4,18.6,11.6,12.200000000000001,
84997,2007,9,19,11.1,13.7,8.7,0.0,
84998,2007,9,20,12.1,17.6,5.8,0.0,
84999,2007,9,21,13.9,20.0,8.1,0.0,
85000,2007,9,22,15.2,21.4,9.6,0.0,
85001,2007,9,23,15.8,22.1,9.7,0.0,
85002,2007,9,24,16.6,22.9,10.3,0.0,
85003,2007,9,25,12.2,17.4,12.0,4.5,
85004,2007,9,26,12.8,15.3,11.1,0.4,
85005,2007,9,27,12.9,14.1,11.8,2.8000000000000003,
85006,2007,9,28,11.6,15.0,10.4,16.5,
85007,2007,9,29,13.7,17.5,10.4,0.0,
85008,2007,9,30,13.6,20.2,10.0,0.0,
85009,2007,10,1,14.0,19.2,7.3,0.0,
85010,2007,10,2,15.7,20.0,12.0,2.1,
85011,2007,10,3,15.9,17.4,13.1,0.0,
85012,2007,10,4,16.6,19.9,14.1,2.3000000000000003,
85013,2007,10,5,13.7,17.9,11.4,0.0,T
85014,2007,10,6,11.2,14.6,7.2,0.0,
85015,2007,10,7,12.4,14.7,9.1,0.0,
85016,2007,10,8,12.3,16.8,9.1,0.0,
85017,2007,10,9,11.9,14.5,9.0,0.0,
85018,2007,10,10,10.9,14.2,9.6,0.0,
85019,2007,10,11,8.8,13.2,4.9,0.0,
85020,2007,10,12,10.8,15.2,7.4,1.2,
85021,2007,10,13,9.1,12.6,7.5,0.0,
85022,2007,10,14,7.2,11.6,1.3,0.0,
85023,2007,10,15,9.3,15.4,3.1,0.0,
85024,2007,10,16,12.3,19.1,5.7,0.0,
85025,2007,10,17,14.1,19.0,7.7,1.2,
85026,2007,10,18,9.4,14.9,7.6,4.2,
85027,2007,10,19,5.5,8.9,4.2,1.1,
85028,2007,10,20,6.0,7.8,2.7,0.1,
85029,2007,10,21,5.2,7.0,4.1,0.0,T
85030,2007,10,22,4.8,7.9,1.5,0.0,
85031,2007,10,23,4.7,6.0,4.0,2.1,
85032,2007,10,24,7.3,9.3,4.0,0.1,
85033,2007,10,25,8.1,8.9,6.8,0.3,
85034,2007,10,26,9.2,10.1,7.2,0.0,T
85035,2007,10,27,9.2,11.1,7.8,0.0,T
85036,2007,10,28,8.9,11.3,5.0,0.0,T
85037,2007,10,29,8.8,11.5,3.9,0.0,
85038,2007,10,30,9.3,12.3,6.2,0.3,
85039,2007,10,31,7.4,10.9,6.0,0.0,
85040,2007,11,1,7.1,12.3,1.5,0.0,
85041,2007,11,2,11.2,13.7,5.0,0.1,
85042,2007,11,3,12.5,15.3,10.1,0.2,
85043,2007,11,4,8.3,12.6,7.2,0.6,
85044,2007,11,5,5.0,9.0,3.5,1.2,
85045,2007,11,6,5.7,8.9,1.9,4.4,
85046,2007,11,7,6.4,7.6,3.6,11.3,
85047,2007,11,8,8.8,10.5,5.0,2.0,
85048,2007,11,9,6.5,9.9,4.5,0.7000000000000001,
85049,2007,11,10,3.7,5.8,2.8,4.3,
85050,2007,11,11,4.2,7.8,0.8,5.4,
85051,2007,11,12,3.4,5.3,1.8,5.2,
85052,2007,11,13,3.5,5.4,1.4,3.0,
85053,2007,11,14,1.4,3.6,0.4,2.1,
85054,2007,11,15,1.0,2.5,-0.1,0.0,T
85055,2007,11,16,1.1,2.6,-1.8,0.0,
85056,2007,11,17,3.0,4.1,1.6,0.7000000000000001,
85057,2007,11,18,2.5,4.3,1.6,0.0,
85058,2007,11,19,3.2,6.8,-0.7,0.0,
85059,2007,11,20,3.4,4.9,2.1,0.0,
85060,2007,11,21,2.1,3.6,1.3,0.0,
85061,2007,11,22,3.0,4.0,0.5,0.0,
85062,2007,11,23,4.4,5.7,3.2,0.0,T
85063,2007,11,24,5.4,6.4,4.4,0.0,
85064,2007,11,25,3.8,5.7,2.2,2.1,
85065,2007,11,26,1.9,4.7,0.3,0.7000000000000001,
85066,2007,11,27,1.2,3.3,-0.2,0.0,T
85067,2007,11,28,-0.3,2.9,-2.9,0.0,
85068,2007,11,29,-0.5,0.7,-3.0,3.3000000000000003,
85069,2007,11,30,4.8,6.3,-0.7,0.0,T
85070,2007,12,1,7.7,8.8,4.6,0.5,
85071,2007,12,2,8.9,10.2,5.6,0.1,
85072,2007,12,3,7.5,10.2,5.1,1.2,
85073,2007,12,4,5.5,6.8,4.2,0.0,T
85074,2007,12,5,7.5,8.3,5.0,0.0,T
85075,2007,12,6,9.1,11.0,6.3,0.4,
85076,2007,12,7,11.0,13.5,7.8,1.4000000000000001,
85077,2007,12,8,6.0,10.3,5.1,0.0,
85078,2007,12,9,5.9,7.0,2.4,0.6,
85079,2007,12,10,5.8,8.1,2.7,0.0,T
85080,2007,12,11,4.9,6.9,2.8,6.0,
85081,2007,12,12,5.0,6.3,3.9,1.0,
85082,2007,12,13,2.8,4.9,1.8,0.0,
85083,2007,12,14,0.8,2.7,0.3,0.0,T
85084,2007,12,15,-0.7,1.0,-1.7,0.0,
85085,2007,12,16,-1.4,0.0,-2.7,0.0,
85086,2007,12,17,-0.3,0.7,-3.3,0.0,
85087,2007,12,18,-0.7,1.4,-2.3,0.0,
85088,2007,12,19,-2.9,0.1,-4.4,0.0,
85089,2007,12,20,-3.1,-1.9,-4.0,0.0,
85090,2007,12,21,-3.9,-2.6,-5.2,0.0,
85091,2007,12,22,-3.4,-2.3,-5.2,0.0,
85092,2007,12,23,-3.9,-2.8,-4.9,0.0,T
85093,2007,12,24,-1.5,-0.6,-4.1,0.0,T
85094,2007,12,25,-0.2,0.6,-1.6,0.0,
85095,2007,12,26,-1.9,-0.2,-2.6,0.0,
85096,2007,12,27,-0.2,1.4,-2.5,0.0,
85097,2007,12,28,0.6,1.9,-0.7,0.0,
85098,2007,12,29,-0.6,0.7,-2.7,0.0,
85099,2007,12,30,2.5,3.7,-0.7,1.5,
85100,2007,12,31,3.2,4.2,1.6,0.2,
85101,2008,1,1,1.5,3.7,0.6,0.0,T
85102,2008,1,2,-0.5,1.5,-1.2,0.0,T
85103,2008,1,3,-0.7,1.4,-3.3,0.0,
85104,2008,1,4,-1.0,0.3,-2.1,0.0,
85105,2008,1,5,-1.9,-0.1,-3.4,3.5,
85106,2008,1,6,1.2,3.6,-2.7,2.0,
85107,2008,1,7,1.6,4.1,-1.2,4.0,
85108,2008,1,8,3.8,5.7,2.2,0.0,
85109,2008,1,9,2.0,3.5,-1.9,0.0,T
85110,2008,1,10,5.0,7.9,1.5,0.0,
85111,2008,1,11,2.8,5.9,1.9,0.0,
85112,2008,1,12,2.1,3.1,0.4,0.0,
85113,2008,1,13,3.1,6.2,2.0,0.0,
85114,2008,1,14,2.9,4.7,0.1,0.0,
85115,2008,1,15,3.6,6.1,2.3,0.0,
85116,2008,1,16,3.9,4.8,2.9,1.6,
85117,2008,1,17,4.2,6.1,2.5,0.1,
85118,2008,1,18,7.0,9.8,2.1,3.9,
85119,2008,1,19,11.7,12.7,6.4,0.0,T
85120,2008,1,20,11.6,12.6,10.4,0.0,
85121,2008,1,21,10.2,11.6,9.0,0.0,
85122,2008,1,22,4.6,9.6,2.8,1.2,
85123,2008,1,23,4.0,6.7,2.0,0.0,T
85124,2008,1,24,7.5,9.7,2.8,1.1,
85125,2008,1,25,5.4,8.0,3.8,0.0,
85126,2008,1,26,6.1,7.3,3.4,0.1,
85127,2008,1,27,7.6,9.4,4.8,0.7000000000000001,
85128,2008,1,28,7.2,9.2,5.1,0.1,
85129,2008,1,29,7.2,8.4,6.2,0.0,
85130,2008,1,30,4.6,7.2,1.4,0.6,
85131,2008,1,31,4.2,5.7,2.7,0.0,
85132,2008,2,1,7.4,8.9,3.1,0.0,T
85133,2008,2,2,4.4,10.3,3.4,0.0,T
85134,2008,2,3,2.6,6.9,-1.1,0.0,
85135,2008,2,4,4.4,8.7,-0.6,0.0,
85136,2008,2,5,7.2,9.7,2.6,0.6,
85137,2008,2,6,8.7,11.1,6.5,1.7,
85138,2008,2,7,4.7,8.3,3.7,0.0,
85139,2008,2,8,4.4,7.9,-0.8,0.0,
85140,2008,2,9,5.4,9.0,2.3,0.0,
85141,2008,2,10,3.0,6.7,-0.3,0.0,
85142,2008,2,11,4.0,8.5,-1.4,0.0,
85143,2008,2,12,2.5,5.1,0.4,0.0,
85144,2008,2,13,0.9,3.1,-0.1,0.0,
85145,2008,2,14,2.1,2.9,-0.3,0.0,T
85146,2008,2,15,-0.3,2.5,-1.7,0.0,T
85147,2008,2,16,-2.8,0.1,-4.7,0.0,T
85148,2008,2,17,-0.5,3.1,-7.3,0.0,
85149,2008,2,18,4.6,6.5,0.0,0.0,
85150,2008,2,19,5.7,8.1,4.6,0.0,
85151,2008,2,20,4.8,9.5,-2.2,0.0,T
85152,2008,2,21,8.7,10.8,6.1,0.2,
85153,2008,2,22,11.3,12.3,8.1,0.0,
85154,2008,2,23,10.9,13.3,8.0,0.0,T
85155,2008,2,24,11.7,17.9,5.8,0.0,
85156,2008,2,25,9.3,12.9,7.3,0.0,T
85157,2008,2,26,11.6,16.2,6.3,1.3,
85158,2008,2,27,8.9,12.1,7.9,0.0,T
85159,2008,2,28,7.3,11.0,3.6,0.0,
85160,2008,2,29,7.8,9.1,5.2,5.1000000000000005,
85161,2008,3,1,8.8,10.6,5.0,6.0,
85162,2008,3,2,9.0,11.1,6.3,1.9000000000000001,
85163,2008,3,3,8.1,11.1,5.9,5.5,
85164,2008,3,4,4.2,6.8,1.9,0.3,
85165,2008,3,5,1.3,4.7,0.2,0.0,T
85166,2008,3,6,3.1,8.0,-2.9,0.0,T
85167,2008,3,7,5.5,9.2,3.1,0.0,
85168,2008,3,8,7.3,9.0,2.8,0.0,
85169,2008,3,9,7.5,11.2,6.1,0.0,
85170,2008,3,10,8.7,14.7,3.2,0.0,
85171,2008,3,11,8.7,12.1,6.2,0.6,
85172,2008,3,12,9.2,14.3,6.7,4.0,
85173,2008,3,13,6.9,9.6,4.5,0.0,T
85174,2008,3,14,6.6,10.5,3.9,0.5,
85175,2008,3,15,8.2,12.7,2.7,0.0,T
85176,2008,3,16,8.8,13.1,4.7,1.0,
85177,2008,3,17,6.3,8.9,4.9,0.6,
85178,2008,3,18,2.2,6.0,0.7,0.7000000000000001,
85179,2008,3,19,1.7,5.6,0.4,0.2,
85180,2008,3,20,2.8,5.3,0.2,0.0,T
85181,2008,3,21,5.2,6.4,2.0,0.0,T
85182,2008,3,22,4.7,8.3,2.5,0.0,T
85183,2008,3,23,2.6,5.1,1.7,1.1,
85184,2008,3,24,1.9,4.5,0.2,0.0,
85185,2008,3,25,1.5,4.1,-0.5,0.6,
85186,2008,3,26,2.8,5.1,-0.2,0.0,T
85187,2008,3,27,5.7,8.5,1.8,0.0,T
85188,2008,3,28,8.6,12.5,3.5,0.1,
85189,2008,3,29,9.5,13.0,6.5,0.0,T
85190,2008,3,30,10.6,16.6,2.7,0.0,
85191,2008,3,31,12.1,16.9,6.0,0.0,
85192,2008,4,1,11.9,16.8,8.1,0.3,
85193,2008,4,2,9.1,12.6,7.6,4.5,
85194,2008,4,3,7.5,10.1,5.9,0.4,
85195,2008,4,4,8.2,10.0,5.6,1.7,
85196,2008,4,5,7.7,12.7,1.7,0.2,
85197,2008,4,6,5.7,8.8,4.8,4.1,
85198,2008,4,7,4.0,6.1,2.9,6.8,
85199,2008,4,8,6.5,10.7,2.1,0.0,
85200,2008,4,9,13.7,18.8,6.0,0.0,
85201,2008,4,10,13.5,15.9,9.6,0.1,
85202,2008,4,11,14.8,18.9,9.3,1.7,
85203,2008,4,12,10.9,15.9,6.8,0.0,
85204,2008,4,13,11.4,16.7,6.3,0.0,T
85205,2008,4,14,13.8,19.2,6.3,0.0,
85206,2008,4,15,8.3,14.9,7.7,1.0,
85207,2008,4,16,7.9,10.3,6.5,0.0,T
85208,2008,4,17,7.3,11.7,2.6,0.0,T
85209,2008,4,18,9.3,13.4,2.5,0.2,
85210,2008,4,19,8.3,11.1,7.1,6.4,
85211,2008,4,20,10.1,13.0,7.1,0.0,T
85212,2008,4,21,13.3,18.3,7.5,0.5,
85213,2008,4,22,9.4,13.3,9.1,0.7000000000000001,
85214,2008,4,23,12.7,16.2,8.3,0.0,
85215,2008,4,24,13.2,17.8,6.4,6.6000000000000005,
85216,2008,4,25,10.1,14.6,9.3,8.6,
85217,2008,4,26,12.2,16.4,7.7,0.0,
85218,2008,4,27,14.1,19.2,6.2,0.0,
85219,2008,4,28,16.5,22.6,8.3,0.0,
85220,2008,4,29,12.1,17.2,11.0,1.0,
85221,2008,4,30,14.7,18.4,10.8,0.5,
85222,2008,5,1,13.6,17.3,11.1,0.0,T
85223,2008,5,2,13.1,18.8,10.2,6.8,
85224,2008,5,3,12.1,16.3,8.2,1.6,
85225,2008,5,4,12.5,18.0,6.6,0.0,T
85226,2008,5,5,14.2,18.3,9.0,0.3,
85227,2008,5,6,14.4,19.0,10.1,2.1,
85228,2008,5,7,14.5,19.6,7.1,0.0,
85229,2008,5,8,16.6,22.0,8.5,0.0,
85230,2008,5,9,17.1,22.7,9.6,0.0,
85231,2008,5,10,16.8,21.8,11.2,0.0,
85232,2008,5,11,18.1,23.0,10.6,0.0,
85233,2008,5,12,18.4,25.4,10.2,0.0,
85234,2008,5,13,18.8,24.8,11.6,0.0,
85235,2008,5,14,17.5,23.6,12.9,0.0,
85236,2008,5,15,17.3,24.5,11.6,1.8,
85237,2008,5,16,16.8,21.0,13.1,8.0,
85238,2008,5,17,18.0,24.7,11.3,1.3,
85239,2008,5,18,12.7,17.3,11.9,19.0,
85240,2008,5,19,11.3,13.9,10.8,1.0,
85241,2008,5,20,10.9,14.1,7.8,5.7,
85242,2008,5,21,11.3,13.4,9.9,0.1,
85243,2008,5,22,12.6,14.1,10.5,0.0,T
85244,2008,5,23,14.8,17.7,12.1,0.4,
85245,2008,5,24,16.6,21.4,12.8,0.0,
85246,2008,5,25,17.5,23.1,11.2,0.0,
85247,2008,5,26,18.5,22.8,12.7,0.0,
85248,2008,5,27,21.2,27.5,14.8,0.0,
85249,2008,5,28,21.4,26.4,16.3,0.0,
85250,2008,5,29,21.5,25.8,16.5,0.0,
85251,2008,5,30,24.4,30.1,17.1,0.0,
85252,2008,5,31,25.5,32.5,19.8,0.9,
85253,2008,6,1,22.4,28.5,19.3,14.700000000000001,
85254,2008,6,2,23.9,28.9,17.1,0.0,
85255,2008,6,3,21.5,26.9,18.2,4.0,
85256,2008,6,4,18.4,21.4,17.3,6.5,
85257,2008,6,5,19.5,23.4,16.7,0.0,
85258,2008,6,6,20.3,23.9,14.9,0.0,
85259,2008,6,7,20.3,26.1,15.5,1.5,
85260,2008,6,8,19.1,22.4,15.7,0.6,
85261,2008,6,9,21.9,27.2,16.9,0.0,
85262,2008,6,10,23.6,30.5,16.0,0.0,
85263,2008,6,11,18.7,24.5,16.9,0.0,T
85264,2008,6,12,17.0,19.0,14.2,0.8,
85265,2008,6,13,14.5,17.2,13.6,0.0,T
85266,2008,6,14,15.3,18.5,9.9,0.0,
85267,2008,6,15,15.0,21.0,10.7,1.4000000000000001,
85268,2008,6,16,14.7,18.2,12.3,1.5,
85269,2008,6,17,18.7,21.7,12.0,0.0,
85270,2008,6,18,20.5,23.4,16.0,0.0,
85271,2008,6,19,22.4,28.1,15.1,0.0,
85272,2008,6,20,22.1,25.5,18.4,0.0,
85273,2008,6,21,20.5,25.4,17.0,0.0,
85274,2008,6,22,25.7,33.1,15.6,1.3,
85275,2008,6,23,25.2,31.2,19.7,1.9000000000000001,
85276,2008,6,24,22.4,28.2,15.8,0.0,
85277,2008,6,25,22.0,31.8,17.3,10.9,
85278,2008,6,26,22.8,27.1,18.0,0.0,
85279,2008,6,27,21.4,25.7,17.5,0.0,
85280,2008,6,28,21.3,25.5,15.2,0.0,
85281,2008,6,29,23.9,30.3,18.3,0.0,
85282,2008,6,30,22.3,26.9,17.9,0.0,
85283,2008,7,1,23.2,29.1,15.3,0.0,
85284,2008,7,2,25.6,31.7,15.3,0.0,
85285,2008,7,3,23.5,31.0,18.6,32.0,
85286,2008,7,4,20.3,24.6,18.3,0.0,T
85287,2008,7,5,20.0,24.9,16.2,0.0,
85288,2008,7,6,21.1,29.7,14.9,5.4,
85289,2008,7,7,19.0,22.4,17.9,2.0,
85290,2008,7,8,17.8,22.4,15.4,0.0,T
85291,2008,7,9,18.3,21.1,15.3,0.4,
85292,2008,7,10,19.5,23.6,15.6,0.8,
85293,2008,7,11,24.1,31.6,16.5,2.0,
85294,2008,7,12,20.2,25.7,18.4,1.5,
85295,2008,7,13,15.3,20.5,14.9,13.200000000000001,
85296,2008,7,14,17.9,22.3,14.8,0.3,
85297,2008,7,15,21.1,24.1,16.0,0.0,
85298,2008,7,16,20.7,26.2,18.6,0.0,T
85299,2008,7,17,16.8,19.2,16.2,0.1,
85300,2008,7,18,17.4,21.4,15.1,2.3000000000000003,
85301,2008,7,19,21.0,25.4,15.1,0.0,T
85302,2008,7,20,21.3,25.9,16.7,0.8,
85303,2008,7,21,17.0,21.9,13.6,0.4,
85304,2008,7,22,15.5,18.4,13.5,0.5,
85305,2008,7,23,19.0,22.6,13.4,0.0,
85306,2008,7,24,18.2,21.1,16.5,2.8000000000000003,
85307,2008,7,25,21.8,28.1,17.4,7.1000000000000005,
85308,2008,7,26,23.9,29.9,17.2,0.2,
85309,2008,7,27,24.7,30.4,17.6,0.0,
85310,2008,7,28,25.0,31.1,16.7,0.0,
85311,2008,7,29,25.5,32.3,17.6,0.7000000000000001,
85312,2008,7,30,25.2,29.7,21.0,0.0,
85313,2008,7,31,25.5,31.3,18.7,0.0,
85314,2008,8,1,25.5,32.4,19.8,1.0,
85315,2008,8,2,22.8,26.1,21.1,2.0,
85316,2008,8,3,23.8,28.3,20.2,0.0,
85317,2008,8,4,21.4,27.2,19.2,1.6,
85318,2008,8,5,21.0,25.3,17.8,0.0,
85319,2008,8,6,21.9,27.1,15.0,0.0,
85320,2008,8,7,25.7,31.9,16.8,1.1,
85321,2008,8,8,21.9,26.9,19.9,1.3,
85322,2008,8,9,17.9,21.8,17.1,0.0,T
85323,2008,8,10,21.2,27.0,12.2,0.0,
85324,2008,8,11,23.6,29.1,18.0,9.700000000000001,
85325,2008,8,12,23.1,29.1,18.0,0.7000000000000001,
85326,2008,8,13,21.0,25.9,18.1,0.0,T
85327,2008,8,14,22.5,27.4,16.2,1.6,
85328,2008,8,15,14.4,23.0,13.3,3.8000000000000003,
85329,2008,8,16,14.0,15.0,13.1,14.0,
85330,2008,8,17,18.4,22.9,12.6,0.0,
85331,2008,8,18,20.7,26.6,13.3,0.0,
85332,2008,8,19,24.6,30.6,16.7,5.7,
85333,2008,8,20,20.3,25.3,17.8,0.0,
85334,2008,8,21,20.9,25.4,16.3,0.0,
85335,2008,8,22,22.0,26.3,15.6,14.4,
85336,2008,8,23,18.4,23.0,17.2,0.0,
85337,2008,8,24,17.8,21.3,14.6,0.0,T
85338,2008,8,25,17.5,21.8,11.6,0.0,T
85339,2008,8,26,20.0,24.2,16.5,0.0,
85340,2008,8,27,20.7,26.8,14.0,0.0,
85341,2008,8,28,20.5,26.8,14.9,0.0,
85342,2008,8,29,19.5,22.3,17.5,0.0,
85343,2008,8,30,18.9,22.2,16.8,0.0,
85344,2008,8,31,19.2,24.7,13.0,0.0,
85345,2008,9,1,18.1,23.9,13.9,0.9,
85346,2008,9,2,21.2,26.6,15.9,0.0,
85347,2008,9,3,23.6,28.8,16.7,1.1,
85348,2008,9,4,19.3,24.5,17.3,2.0,
85349,2008,9,5,21.3,26.4,17.4,0.1,
85350,2008,9,6,23.8,29.3,18.2,0.0,
85351,2008,9,7,18.4,24.2,17.3,0.2,
85352,2008,9,8,18.1,22.6,14.5,0.0,
85353,2008,9,9,18.5,24.3,12.0,0.0,
85354,2008,9,10,20.1,27.9,12.4,0.5,
85355,2008,9,11,21.3,25.8,17.0,0.0,
85356,2008,9,12,18.6,23.0,15.7,0.0,
85357,2008,9,13,12.9,17.9,11.5,0.0,
85358,2008,9,14,11.1,14.7,7.3,0.1,
85359,2008,9,15,10.4,11.7,9.5,3.9,
85360,2008,9,16,8.5,11.3,7.6,0.0,T
85361,2008,9,17,9.6,11.7,7.9,0.0,T
85362,2008,9,18,10.3,14.7,6.5,0.0,
85363,2008,9,19,10.7,14.1,6.8,0.0,T
85364,2008,9,20,11.3,12.4,9.9,0.0,T
